,NK,Fibro,EpiT,Mast,Macro,Granulo,DC,Tgd,TCD4,Epi,Endo,Peri,SmoothMuscle,TZBTB16,TCD8,ILC,B,Plasma,Mono,Schwann
GPX3,0,4.97912069521955,0.2102434896156,0.0726976368179726,1.73057622965609,0,0.436944252636267,0,0,0.0467353558700562,1.2416043220886,3.47718630485283,8.61372715412031,0,0.228303836754364,0,0.419472352808128,0,0.39085163020485,5.21239993251773
SPARC,0,11.2410053583671,0.119492376311646,0.426087968229971,0.867068855527085,0,0.0747397506025607,0,0,0.0451623417622474,13.281900302806,16.751409254721,6.47221879031871,0.0817725374583556,0,0,0,0.157182822635142,0.163920024409298,14.9715457755784
GLRA1,0,0,0,0,0,0,0,0.145611866624572,0,0,0,0,0,0,0,0,0,0,0,0
GRIA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245194127369189
IL12B,0,0,0.00919361739294385,0,0,0,0,0,0,0,0,0.0275474358290761,0,0,0,0,0,0,0,0
LCP2,3.19677845351674,0.203733832782647,0.0242488130767859,3.23758710507477,2.52704542554342,9.05724556079001,2.62294365325711,5.47694833317372,3.75863510181106,0.0332947018784773,0.662028720057429,0.372448841796661,0.0164722933578316,5.30889888108925,3.87103105592677,3.76209028748704,1.00955856091231,0.67068728607503,4.57530271130669,0.084846565412722
CTB-114C7.4,0,0.00713399617505577,0,0,0.00909733820927181,1.21936377922733,0.0622819852156109,0,0,0,0,0,0,0,0,0,0,0,0.161739902207882,0
CTB-114C7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109571547522024,0,0,0.277044743488573,0,0.062364140060102,0
DUSP1,14.1185216490127,9.25208348279197,6.16089396361525,16.2065851298696,10.6309993693132,15.7613296567754,13.5626743622942,12.1657985718736,15.1293188893893,7.57236515115045,10.7650169760456,7.30030255383854,8.56786440019792,12.1195680642956,12.8375745046124,15.9424264707623,13.6375173442679,17.7206491436353,14.8082024182388,4.87573752499659
SLC34A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542199079125206,0.0459112695088683,0,0,0,0,0
RP11-1277A3.1,0,0.0115891978908513,0.0305878542234874,0,0,0,0,0,0,0,0.00601260508103949,0.0113868582686104,0,0,0,0,0,0,0,0.0311759449230102
GRM6,0,0.0319439058385268,0,0,0,0,0.0428862792269298,0,0,0,0,0,0,0,0,0,0,0,0,0.0362815061949167
LTC4S,0,0.11131400394551,0.134699372356958,16.2487069349505,0.616258799034838,0,0.37091823005309,0,0,0.122977688157881,1.43779088304315,0.0565066241653669,0.0266998971976027,0.271770238510839,0.177211483841144,4.43261460852853,0,0.557948989366562,0.148809635731413,0
RASGEF1C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901845001012188
RP1-40E16.9,0,0,0.00790866056303706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUBB2B,0,0.046716414432885,0.102413923817928,0,0.00461045870988022,0,0.295423562554174,0,0,0,0,0,0.0669879280264099,0,0,0,1.77746849728656,0.349703015424343,0,3.8486195072249
NRN1,0,0,0.331002548097668,0,0.162794426228516,0,0.310943169794413,0,0,0,3.09121206264534,0.0417224988657016,0.0233296300468079,0,0.220600979187958,0,0,0,0.0180233563452137,3.58126776046646
F13A1,0,0,0.121889164919167,0,1.20592809105429,0,0.249475411892174,0,0,0,0,0.0155433961249072,0,0,0,0,0,0,0.839646494065953,0
TFAP2A,0,0.0250674623278113,0.421195594436506,0,0,0,0,0,0,0.0162394723600098,0,0.0290891185634622,0.0312387242656682,0.0699946479473058,0,0,0,0,0,1.86518349450425
RP1-290I10.6,0,0,0.0434199447496933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132648646645078
ERVFRD-1,0,0,0,0.267746302913379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDN1,0,0.0173672280279023,1.19037351025341,0,0.0395136367076496,0,0.134105585277772,0,0,0.860934637754786,2.30523801748953,0.0452520767586567,0.063365957451388,0,0,0,0,0,0.0478223255290878,0
PHACTR1,0.197444751038876,0.179741598460672,0.113040975366564,0.766693726134612,1.86726467413691,7.26720844315312,3.68769519530779,0,0.833531914769702,0.081061206594024,0.599215802877909,0.132450330771412,0.158507592068262,0,0.244014659505571,0,1.0776870888205,1.3352316865772,2.87885755631031,0.444168269800438
RP1-257A7.4,0,0,0,0,0,0.486871623081341,0,0.0980233924567295,0,0,0.00533878933575325,0.010378168029476,0.0351834380952405,0,0,0,0.260161096871128,0,0.0177668354778177,0.054617040591981
CD83,0.753353280167753,0.0655665155869474,0.21935033868675,2.56469189145879,3.52238302477862,5.08552653865245,7.29312546464673,0,2.33328902985399,0.0148774255584303,0.223659102984662,0.121221542628972,0.0142216287962115,0.606648199012187,0.583995512322894,5.78790284679158,7.4146145121251,0.44441883080743,3.51188689559554,0.192687470541992
RP1-67M12.2,0,0.0300899469283085,0,0,0,0,0,0,0,0,0.00972003143861131,0,0,0,0,0,0,0,0,0
SCGN,0,0,0.0489102749203282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP1-153G14.4,0,0,0.0208395043483867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382707817105829
HIST1H4L,0,0,0.0190834620185307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP5-1186N24.3,0,0,0.00952242976019021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XXbac-BPG13B8.10,0,0,0.00623630598160239,0.776772438116659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZFP57,0,0,0,0,0.0464643089444517,0,0,0,0,0,0,0.032809232007532,0,0.0692322247064083,0,0,0,0,0,0.0486709765131919
IER3,1.96001401887722,3.72899237692581,8.88252057090914,2.93672606961994,4.50435965618928,13.3600726972795,3.96014211914356,1.05172495524273,2.14093798501478,5.85637867503852,2.61408072281092,2.23489736357915,1.33798152480579,1.03538208502945,0.408892907413624,1.70321630985767,0.423651561401053,1.24019241456769,7.24422849567113,3.81275349248148
LINC00243,0.0818754786875213,0,0.0434321196829521,0.118848534093811,0.124786572671327,0.731285900621604,0.0986662414579291,0.121109355395391,0,0,0.00671281991759015,0.0137420942841057,0,0,0,0,0,0,0.11762067186464,0
LTA,0.162168150165439,0,0,0,0.00537715660212003,0,0,0.266792331974194,2.3115875749276,0,0,0,0,0.411457967674241,0.067046988565902,0.34967412226217,0.915694546621582,0.150244674463117,0,0
TNF,0.8794428424115,0.0383587939885513,0.166875425070486,0.726829840523318,0.648633755338272,2.84295576542087,0.515219584846941,0.161709601831379,1.39663190786928,0,0.00672992810068049,0,0,0.285993574811816,0.967769663071764,1.03233888526079,0.720497497901187,0,0.906002495842526,0.0559480039591138
LTB,3.92179944572542,0.101818053156322,0.281414113599349,0,0.829130560595948,2.86369119216446,5.96023260681919,3.46738538823058,15.1031406366495,0.11347005383678,0.254081652810073,0.0598055671256077,0,2.76607903834461,3.41993428769574,18.0121903183517,17.2979976191744,1.78075826971272,0.742026471819228,0.0460837778358384
LST1,0.360941122603775,0.0548554972069998,0.061155303743976,1.21666788261257,6.93709853617587,6.27754638465112,9.66442550507448,0,1.939747108442,0.0568793547586243,0.073971708931165,0.0536152426067514,0,0.50856297881533,1.26515416136772,14.3465247494,1.18872491031169,0.127338098426742,8.68326896423254,0.264139378473692
NCR3,1.89245006336538,0,0.0142989101842416,0.320346387915201,0.0732167008478121,0,0.0258862700277838,0.600309987054993,0.793506326728032,0,0.0151293946546085,0,0,2.15532533486983,1.33439716021046,1.81790264247453,1.46058815285854,0.0909723117806075,0,0
AIF1,0.36879097645981,0.162817980589109,0.248410050738408,1.20518755104019,11.4878492947031,3.56610816440971,10.5300450537219,0.150804013993049,0.529892217060046,0.0245717412183193,0.0465734949899839,0.0968284039828711,0,0.350603987679562,0.541261597863869,0.284520876383639,0.99386032817687,0.851814172929744,12.1242898502734,0
HSPA1A,3.89090427329206,5.63898137412391,4.83274429117473,5.21013993816534,6.83630858623636,2.30742601379947,7.23929467378825,2.59758965062425,8.17661662039232,4.82974548017159,6.41450132615969,6.58510765454111,6.78352177605792,4.92270934907493,9.35435458493839,3.39495895008098,2.3612269838575,4.55916703611826,4.38424302610386,7.12058961068835
HSPA1B,4.26755579124044,2.98661333002658,7.25308278636149,3.92865049044586,4.16636330472375,1.00419405113564,4.67471306722714,1.41245198851185,5.34821079046944,4.08279483853983,3.04856383314326,3.33786084524809,3.60915744672017,4.12604615521539,8.44674468625153,2.59171734209531,1.834976435443,3.41870259235619,2.65496215555005,3.6967132811061
TNXB,0,3.58149628837874,0.0201363123517994,0,0.00736162107593617,0,0.0407930692541662,0,0,0.0204639277872006,1.66934551681114,0.124003541077238,0.0142216287962115,0,0,0,0,0,0,0.0474851107774663
HLA-DRA,6.69994161602149,0.692477228304392,2.98663087972442,4.01890330293202,20.5088678393151,3.98694744047585,28.9335015671905,7.877619128594,6.31398853769628,0.889748585940394,7.41471895473219,0.634977612228598,0.250899702683076,5.95706461118728,12.1214708269311,7.16589471533813,30.9183524685987,6.799801067584,18.7759199989195,6.61985369511244
HLA-DRB5,1.78274038611658,0.153348784966734,0.563749987443054,1.19872694909031,4.85916622352013,0,7.74185491670144,3.73396888900872,0.735800262414674,0.227080783429533,1.86506357451787,0.0503636427510408,0.0164722933578316,1.53012282240568,2.37676616959095,0.448376128367067,3.97776029254412,0.160386126613257,3.36671519290358,1.91019982583904
HLA-DRB1,7.24936248039421,0.483952309530334,2.52770663079583,3.86775297430017,15.9154521645423,1.78700779264227,23.1742416314652,7.38672663487495,5.72217704013115,0.765366217014467,7.86125494098065,0.36811737079974,0.112768029626512,4.27046459041941,12.1634861479399,6.23480817908371,17.9594190204885,3.31052751278544,13.7226638134042,5.72312502883499
HLA-DQA1,2.93311730656351,0.0695099601657719,0.338041107420144,1.02287450867816,11.4615004637054,0.679972691713233,18.4674117088854,2.72337565124607,2.25928690397585,0.072402987280717,1.0582314304231,0.0890596841480354,0,1.56957871712198,6.80572943502544,3.97721149956304,17.0623093428691,1.31411145630657,6.52475114542673,0.79373445366906
HLA-DQB1,2.41433781703101,0.0745487247945767,1.12561780584075,0.604272604316182,10.3628285736421,3.24076010710056,17.7920915204863,1.93854844699008,2.9054684476673,0.148324192056774,2.19092809275617,0.0363091379117535,0.0835923058460619,1.63826718888919,4.68050664137205,3.38994797935262,15.2218561356358,3.1736053546001,6.92272398941127,1.28253642245354
HLA-DQA2,0.152938739262304,0.0130144387284933,0.00974217804762014,0.303982715063159,1.74593187713351,0,3.87401534484886,0.370486884611575,0.118228194523737,0,0.166788987670907,0,0,0.280983629466795,0.691012004971308,0.768909933189898,0.642518866351961,0.228874144763171,0.803691667360705,0.202782241938201
HLA-DQB2,0,0,0.0173223836486388,0,0.28036178617644,0,1.10557710930608,0,0,0,0.0166128343711043,0,0,0,0,0,0,0,0.068677380849855,0
HLA-DMB,0.646052816720254,0.0168374907404509,0.381700765253373,0.224995808819183,7.31043697236647,0,7.84921197438152,0.972909188953873,0.464955653751644,0.059760674991812,1.37352527250973,0.0174040953531426,0,0.670352511264398,1.35290953798152,0.948072132090472,9.93798712585756,0.897398876526923,4.12018747680852,0.576387569172311
HLA-DPA1,6.6296220471772,1.09873077835338,1.40730366276931,3.15515627101544,14.6192552041255,0.902307222085912,23.2974130449356,7.36400802671544,6.12963217096371,0.208549203685082,5.84111862500297,0.699134579972102,0.133582927898689,4.00232579457633,9.67625038565994,5.04099435392105,20.9084092695633,4.99439504534401,10.14519467772,4.51717069525006
HLA-DPB1,5.07046869588692,1.08046888980848,1.21740177215077,3.87297362906647,14.5161073894628,1.3659318206233,23.8018802924025,5.96621077419063,4.52390406812104,0.157227535774432,4.8914082645538,1.03342587742678,0.861982405322104,4.34392082813487,9.78736430002516,5.04989202001572,21.4187362267198,3.00537802029789,10.4100018111676,3.66374126380137
RP1-179N16.6,0,0.0203313410037643,0.0322827610186934,0,0,0,0,0,0,0,0.00671281991759015,0,0,0,0,0,0,0,0.0233144746558425,0.0484934807781873
RP1-50J22.4,0,0,0,0,0,0,0,0.121109355395391,0,0,0,0,0,0,0,0,0,0,0,0
PXT1,0,0,0,0,0,0,0,0,0,0,0,0.0100482408623141,0,0,0.0983444957201192,0,0,0,0.012230894494432,0
RAB44,0,0,0,0.513735699491147,0,0.398104464700854,0,0,0,0,0,0,0,0,0,0,0,0,0.0181286884196011,0
PI16,0.142006148400502,1.90080731275874,0.00870494592744151,0,0.00461045870988022,0,0,0,0,0.0132085499832326,0.132027219752073,0,0,0,0,0,0,0,0.0184606426613384,0.0149232747682239
TREM2,0.132155236111411,0,0.0467844831779705,0,3.55223648446983,0,0.18716025729698,0,0.103111939763118,0,0,0,0.0142216287962115,0,0,0,0,0,0.463579414042862,0
TREML2,0,0,0.0427751500100726,0.070611025565057,0,0.488817723515237,0,0,0,0,0,0,0,0,0,0,0,0,0.047228004626756,0
TREML4,0,0,0,0,0.0112626539378298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702317953490134,0
RNA5SP207,0,0.00727278414037991,0,0,0.0146559873033355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088081151542945,0
TREM1,0,0.318337050874603,0,0,1.33616191988499,7.67309565389708,0.275977450284781,0,0.217740269677995,0,0.0155172460627605,0.11375573008566,0.00706578094223783,0.126182425186844,0.0559519551577977,0,0.300966799175917,0,4.2146498914304,0.0378252832650579
NCR2,0,0,0,0,0,0,0.0343518771093746,0.110479791993928,0,0,0,0,0,0.909016155291035,0,0.65450865219442,0,0,0,0
U3.26,0,0.0194016235816082,0,0,0.0485166469386596,0,0,0.122825592856367,0,0,0.00600135440110276,0,0,0,0,0,0.157391752312741,0,0,0
PTCRA,0,0,0,0,0.0864027167553175,0,1.42751641663006,0.150679300623326,0.0497399188473605,0,0,0,0,0.0425724289796471,0,0,0,0,0,0
DLK2,0,0.0116703932006051,0.0195718930651161,0,0,0,0.0425838249833848,0.161628897567931,0,0,0.00783363306214686,0.0163550437660618,0,0,0,0,0,0,0,0
